rung,iter,wall_ms,compliance,achieved_vf,plateau,cg_iters,cg_multigrid,beta,hier_built,mg_cycles_attempted,infeasible,recycle_dim,active_fraction
0,1,1784853123313,103201.7784,0.008780,0,51,1,0,1,51,0,0,1.000000
0,2,1784853123616,2974.014232,0.008311,0,53,1,0,1,53,0,0,0.580160
0,3,1784853123886,1028.07015,0.007732,0,52,1,0,1,52,0,0,0.518636
0,4,1784853124152,424.886163,0.008800,0,56,1,0,1,56,0,0,0.495443
0,5,1784853124429,70.92493745,0.010758,0,55,1,0,1,55,0,0,0.518148
0,6,1784853124653,25.65095902,0.012010,0,46,1,0,1,46,0,0,0.500570
0,7,1784853124888,16.09826855,0.012338,0,43,1,0,1,43,0,0,0.487630
0,8,1784853125120,12.29143181,0.012447,0,45,1,0,1,45,0,0,0.477702
0,9,1784853125337,10.23727861,0.012475,0,42,1,0,1,42,0,0,0.463623
0,10,1784853125552,8.80463752,0.012498,0,44,1,0,1,44,0,0,0.458415
0,11,1784853125747,7.675788418,0.012524,0,38,1,0,1,38,0,0,0.447021
0,12,1784853125919,6.79891813,0.012547,0,38,1,0,1,38,0,0,0.430990
0,13,1784853126117,6.144697847,0.012573,0,40,1,0,1,40,0,0,0.417074
0,14,1784853126312,5.658607566,0.012599,0,40,1,0,1,40,0,0,0.395833
0,15,1784853126494,5.312490669,0.012621,0,40,1,0,1,40,0,0,0.388997
0,16,1784853126670,5.082733207,0.012642,0,40,1,0,1,40,0,0,0.385173
0,17,1784853126838,4.938500385,0.012655,0,40,1,0,1,40,0,0,0.378011
0,18,1784853127016,4.844306494,0.012663,0,42,1,0,1,42,0,0,0.372477
0,19,1784853127185,4.783089423,0.012668,0,40,1,0,1,40,0,0,0.368896
0,20,1784853127359,4.74037557,0.012672,0,40,1,0,1,40,0,0,0.368815
0,21,1784853127548,4.710230874,0.012674,0,42,1,0,1,42,0,0,0.367920
0,22,1784853127714,4.689731585,0.012675,0,40,1,0,1,40,0,0,0.366130
0,23,1784853127888,4.673408607,0.012677,0,40,1,0,1,40,0,0,0.365072
0,24,1784853128047,4.660999315,0.012678,0,40,1,0,1,40,0,0,0.363118
0,25,1784853128222,4.65241745,0.012680,0,43,1,0,1,43,0,0,0.357829
0,26,1784853128384,4.647744633,0.012680,0,40,1,0,1,40,0,0,0.357340
0,27,1784853128543,4.645678558,0.012680,0,40,1,0,1,40,0,0,0.357503
0,28,1784853128717,4.643946799,0.012681,0,40,1,0,1,40,0,0,0.357503
0,29,1784853128883,4.642578957,0.012681,0,40,1,0,1,40,0,0,0.357503
0,30,1784853129049,4.64145151,0.012681,0,40,1,0,1,40,0,0,0.355632
0,31,1784853129219,4.640628266,0.012681,0,40,1,0,1,40,0,0,0.355632
0,32,1784853129382,4.640203532,0.012681,0,40,1,0,1,40,0,0,0.355550
0,33,1784853129551,4.639878384,0.012681,0,40,1,0,1,40,0,0,0.355550
0,34,1784853129711,4.639592117,0.012681,0,40,1,0,1,40,0,0,0.355957
0,35,1784853129879,4.639376744,0.012681,0,40,1,0,1,40,0,0,0.355957
0,36,1784853130055,4.639241926,0.012681,0,40,1,0,1,40,0,0,0.355957
0,37,1784853130210,4.639135281,0.012681,0,40,1,0,1,40,0,0,0.355957
0,38,1784853130373,4.639054884,0.012681,0,40,1,0,1,40,0,0,0.355957
0,39,1784853130574,4.639002311,0.012681,1,40,1,0,1,40,0,0,0.355957
1,1,1784853131680,267045.6434,0.006438,0,50,1,0,1,50,0,0,1.000000
1,2,1784853132030,290727.5328,0.005824,0,83,1,0,1,83,0,0,0.493245
1,3,1784853132625,1121048.617,0.005099,0,127,1,0,1,127,0,0,0.596110
1,4,1784853132966,377386.642,0.004867,0,82,1,0,1,82,0,0,0.488770
1,5,1784853133462,3284396.288,0.004212,0,117,1,0,1,117,0,0,0.545654
1,6,1784853133774,52532.88582,0.004566,0,66,1,0,1,66,0,0,0.478760
1,7,1784853134064,7959.485438,0.004680,0,57,1,0,1,57,0,0,0.547445
1,8,1784853134323,599.9119631,0.006919,0,53,1,0,1,53,0,0,0.498617
1,9,1784853134588,201.2942777,0.008205,0,51,1,0,1,51,0,0,0.538086
1,10,1784853134847,101.3562801,0.008774,0,48,1,0,1,48,0,0,0.533366
1,11,1784853135109,66.06750664,0.008970,0,46,1,0,1,46,0,0,0.515706
1,12,1784853135348,49.85405866,0.009038,0,45,1,0,1,45,0,0,0.500977
1,13,1784853135579,40.1829524,0.009054,0,45,1,0,1,45,0,0,0.492106
1,14,1784853135819,33.1672901,0.009069,0,47,1,0,1,47,0,0,0.482096
1,15,1784853136040,27.71963011,0.009089,0,45,1,0,1,45,0,0,0.465983
1,16,1784853136273,23.47061978,0.009100,0,46,1,0,1,46,0,0,0.451660
1,17,1784853136488,20.12748793,0.009112,0,44,1,0,1,44,0,0,0.439290
1,18,1784853136700,17.46314746,0.009123,0,46,1,0,1,46,0,0,0.420736
1,19,1784853136908,15.29836613,0.009135,0,50,1,0,1,50,0,0,0.408610
1,20,1784853137099,13.5567693,0.009151,0,45,1,0,1,45,0,0,0.388835
1,21,1784853137274,12.1871203,0.009169,0,44,1,0,1,44,0,0,0.377767
1,22,1784853137468,11.19834955,0.009178,0,45,1,0,1,45,0,0,0.374593
1,23,1784853137674,10.44589341,0.009187,0,48,1,0,1,48,0,0,0.371419
1,24,1784853137883,9.863494902,0.009203,0,50,1,0,1,50,0,0,0.364258
1,25,1784853138080,9.465999851,0.009216,0,50,1,0,1,50,0,0,0.356852
1,26,1784853138259,9.220256799,0.009226,0,49,1,0,1,49,0,0,0.342529
1,27,1784853138431,9.093077435,0.009230,0,46,1,0,1,46,0,0,0.341227
1,28,1784853138608,9.023323005,0.009231,0,46,1,0,1,46,0,0,0.340495
1,29,1784853138795,8.971677962,0.009232,0,46,1,0,1,46,0,0,0.339681
1,30,1784853138976,8.931162239,0.009233,0,44,1,0,1,44,0,0,0.337158
1,31,1784853139154,8.899477358,0.009234,0,44,1,0,1,44,0,0,0.332682
1,32,1784853139332,8.875246701,0.009234,0,44,1,0,1,44,0,0,0.331787
1,33,1784853139505,8.854426201,0.009235,0,44,1,0,1,44,0,0,0.330160
1,34,1784853139682,8.833920528,0.009235,0,44,1,0,1,44,0,0,0.329590
1,35,1784853139853,8.816234069,0.009235,0,44,1,0,1,44,0,0,0.329020
1,36,1784853140026,8.799252127,0.009236,0,44,1,0,1,44,0,0,0.327881
1,37,1784853140200,8.786055619,0.009236,0,44,1,0,1,44,0,0,0.322428
1,38,1784853140368,8.777458244,0.009236,0,44,1,0,1,44,0,0,0.322428
1,39,1784853140533,8.770206024,0.009236,0,44,1,0,1,44,0,0,0.322103
1,40,1784853140704,8.764946979,0.009236,0,44,1,0,1,44,0,0,0.322510
1,41,1784853140873,8.759694663,0.009236,0,44,1,0,1,44,0,0,0.322184
1,42,1784853141044,8.75442965,0.009236,0,44,1,0,1,44,0,0,0.322184
1,43,1784853141213,8.747987165,0.009236,0,45,1,0,1,45,0,0,0.320557
1,44,1784853141384,8.743411115,0.009236,0,45,1,0,1,45,0,0,0.320557
1,45,1784853141557,8.74092646,0.009236,0,45,1,0,1,45,0,0,0.320557
1,46,1784853141732,8.738442481,0.009237,0,46,1,0,1,46,0,0,0.320312
1,47,1784853141900,8.736737412,0.009237,0,46,1,0,1,46,0,0,0.320231
1,48,1784853142075,8.735439496,0.009237,0,46,1,0,1,46,0,0,0.320150
1,49,1784853142250,8.734301625,0.009237,0,46,1,0,1,46,0,0,0.319987
1,50,1784853142419,8.733213481,0.009237,0,47,1,0,1,47,0,0,0.320394
1,51,1784853142595,8.732133044,0.009237,0,47,1,0,1,47,0,0,0.320394
1,52,1784853142773,8.731004426,0.009237,0,47,1,0,1,47,0,0,0.320801
1,53,1784853142948,8.729789085,0.009237,0,47,1,0,1,47,0,0,0.320638
1,54,1784853143126,8.728771009,0.009237,0,47,1,0,1,47,0,0,0.320557
1,55,1784853143299,8.728151538,0.009237,0,46,1,0,1,46,0,0,0.320557
1,56,1784853143469,8.727662922,0.009237,0,46,1,0,1,46,0,0,0.320557
1,57,1784853143640,8.727279758,0.009237,0,46,1,0,1,46,0,0,0.320557
1,58,1784853143810,8.726951008,0.009237,1,46,1,0,1,46,0,0,0.320557
